,Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
146,1400.0,3,2.0,Furnished,Dwarka,South West Delhi ,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,15000000
147,750.0,1,1.0,Furnished,Dwarka,South West Delhi ,"DDA Flats Sector 14, Dwarka Sector 14",2.0,Ready_to_move,Resale,Apartment,10838.0,4600000
148,1214.0,2,2.0,Furnished,Dwarka,South West Delhi ,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,12600000
149,1900.0,3,3.0,Furnished,Dwarka,South West Delhi ,"Gold Croft Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,25000000
150,1750.0,3,3.0,Furnished,Dwarka,South West Delhi ,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,17200000
151,1700.0,3,2.0,Furnished,Dwarka,South West Delhi ,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10700.0,16500000
152,1650.0,3,3.0,Furnished,Dwarka,South West Delhi ,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,18000000
153,1001.0,3,2.0,Furnished,Dwarka,South West Delhi ,"Mitya Homes, Dwarka Mor",1.0,Ready_to_move,New_Property,Builder_Floor,5794.0,5800000
154,2000.0,4,3.0,Furnished,Dwarka,South West Delhi ,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,31500000
155,2300.0,4,4.0,Furnished,Dwarka,South West Delhi ,"Mohinder Apartments, Dwarka",1.0,Ready_to_move,Resale,Apartment,3524.0,31500000
156,1500.0,3,2.0,Furnished,Dwarka,South West Delhi ,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10700.0,16200000
157,1750.0,3,2.0,Furnished,Dwarka,South West Delhi ,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10700.0,14900000
158,2700.0,4,3.0,Furnished,Dwarka,South West Delhi ,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10700.0,27500000
159,1600.0,4,2.0,Furnished,Dwarka,South West Delhi ,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1.0,Ready_to_move,Resale,Apartment,10838.0,19500000
160,1550.0,3,2.0,Furnished,Dwarka,South West Delhi ,"Shri Agrasen Apartment, Dwarka Sector 7",2.0,Ready_to_move,Resale,Apartment,3524.0,14200000
161,1250.0,2,2.0,Furnished,Moti Nagar,West Delhi,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.0,Ready_to_move,Resale,Apartment,10838.0,15000000
162,1620.0,3,3.0,Furnished,Paschim Vihar,West Delhi,"LIC Colony, Paschim Vihar",1.0,Ready_to_move,New_Property,Builder_Floor,13889.0,24500000
163,2152.78,3,3.0,Furnished,Paschim Vihar,West Delhi,"Mianwali Nagar, Paschim Vihar",2.0,Ready_to_move,New_Property,Builder_Floor,14722.0,30000000
164,861.112,2,2.0,Furnished,Moti Nagar,West Delhi,"New Moti Nagar, Kirti Nagar",2.0,Ready_to_move,Resale,Builder_Floor,5806.0,5000000
165,1800.0,3,3.0,Furnished,Patel Nagar,West Delhi,"Patel Nagar East, Patel Nagar",3.0,Ready_to_move,Resale,Apartment,27778.0,50000000
166,70.0,2,3.0,Furnished,Patel Nagar,West Delhi,"Patel Nagar South, Patel Nagar",1.0,Ready_to_move,New_Property,Builder_Floor,23840.0,8200000
167,900.0,2,2.0,Furnished,Patel Nagar,West Delhi,Patel Nagar West,3.0,Ready_to_move,Resale,Builder_Floor,23840.0,7400000
168,900.0,3,2.0,Furnished,Patel Nagar,West Delhi,Patel Nagar West,2.0,Ready_to_move,Resale,Builder_Floor,11556.0,10400000
169,1800.0,3,3.0,Furnished,Punjabi Bagh,West Delhi,Punjabi Bagh East,1.0,Ready_to_move,Resale,Builder_Floor,15278.0,27500000
170,2572.0,3,3.0,Furnished,Punjabi Bagh,West Delhi,Punjabi Bagh West,4.0,Ready_to_move,Resale,Apartment,13608.0,35000000
171,3500.0,4,4.0,Furnished,Punjabi Bagh,West Delhi,Punjabi Bagh West,3.0,Ready_to_move,New_Property,Builder_Floor,9909.0,75100000
172,1580.0,3,2.0,Furnished,Paschim Vihar,West Delhi,"Shubh Niketan, Paschim Vihar",1.0,Ready_to_move,Resale,Apartment,11111.0,21000000
173,950.0,3,2.0,Furnished,Uttam Nagar,West Delhi,"Uttam Nagar Floors, Uttam Nagar",1.0,Ready_to_move,New_Property,Apartment,4600.0,4370000
174,950.0,3,2.0,Furnished,Uttam Nagar,West Delhi,"Uttam Nagar Floors, Uttam Nagar",1.0,Ready_to_move,New_Property,Apartment,4600.0,4370000
175,950.0,3,2.0,Furnished,Uttam Nagar,West Delhi,"Uttam Nagar Floors, Uttam Nagar",1.0,Ready_to_move,New_Property,Apartment,4600.0,4370000
176,1332.0,3,2.0,Semi-Furnished,Karol Bagh,Central Delhi,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank",1.0,Ready_to_move,Resale,Builder_Floor,14776.0,6540000
177,530.0,4,1.0,Semi-Furnished,Karol Bagh,Central Delhi,"Dev Nagar, Karol Bagh",1.0,Ready_to_move,Resale,Apartment,14776.0,6800000
178,720.0,2,1.0,Semi-Furnished,Karol Bagh,Central Delhi,"Dev Nagar, Karol Bagh",1.0,Ready_to_move,Resale,Builder_Floor,9722.0,7000000
179,675.0,2,2.0,Semi-Furnished,Karol Bagh,Central Delhi,Karol Bagh,1.0,Ready_to_move,Resale,Builder_Floor,14815.0,10000000
180,1206.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,Karol Bagh,1.0,Ready_to_move,Resale,Builder_Floor,16584.0,20000000
181,345.0,1,1.0,Semi-Furnished,Karol Bagh,Central Delhi,Karol Bagh,1.0,Ready_to_move,Resale,Builder_Floor,125984.0,5500000
182,1200.0,3,2.0,Semi-Furnished,Karol Bagh,Central Delhi,Karol Bagh,1.0,Ready_to_move,Resale,Builder_Floor,7290.0,14500000
183,1600.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties",1.0,Ready_to_move,New_Property,Builder_Floor,8761.0,24000000
184,1775.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,New_Property,Apartment,14366.0,25500000
185,1252.0,2,2.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,New_Property,Apartment,14776.0,18500000
186,2000.0,4,4.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,New_Property,Apartment,14776.0,39700000
187,1017.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Ready_to_move,New_Property,Apartment,14776.0,22000000
188,1775.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,New_Property,Apartment,14366.0,25500000
189,987.0,2,2.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Ready_to_move,New_Property,Apartment,14366.0,17000000
190,1912.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,New_Property,Apartment,14382.0,27500000
191,1775.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,New_Property,Apartment,14366.0,25500000
192,1501.0,3,2.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,Resale,Apartment,13324.0,20000000
193,1200.0,3,2.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Almost_ready,Resale,Apartment,13324.0,20900000
194,2200.0,3,3.0,Semi-Furnished,Karol Bagh,Central Delhi,"The Amaryllis, Karol Bagh",1.0,Ready_to_move,New_Property,Apartment,13324.0,43100000
195,1350.0,4,4.0,Semi-Furnished,Okhla,East Delhi,"Abhimanyu Apartments, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,10838.0,10500000
196,1450.0,3,3.0,Semi-Furnished,Okhla,East Delhi,"Abhimanyu Apartments, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,9655.0,11600000
197,540.0,2,1.0,Semi-Furnished,Okhla,East Delhi,"Abul Fazal Enclave Part 1, Okhla",1.0,Ready_to_move,New_Property,Builder_Floor,25512.0,3600000
198,35.0,3,2.0,Semi-Furnished,Okhla,East Delhi,"Abul Fazal Enclave Part 1, Okhla",2.0,Ready_to_move,Resale,Apartment,19841.0,4950000
199,1260.0,3,2.0,Semi-Furnished,Okhla,East Delhi,"Abul Fazal Enclave Part 1, Okhla",1.0,Ready_to_move,Resale,Builder_Floor,5556.0,7000000
200,750.0,2,2.0,Semi-Furnished,Okhla,East Delhi,"Abul Fazal Enclave Part-II, Okhla",1.0,Ready_to_move,Resale,Builder_Floor,10320.0,3800000
201,1300.0,3,2.0,Semi-Furnished,Vasundhara,East Delhi,"Anekant Apartment, Vasundhara Enclave",2.0,Ready_to_move,Resale,Apartment,9655.0,9800000
202,750.0,3,2.0,Semi-Furnished,Okhla,East Delhi,"Batla House Project, Batla House, Okhla",1.0,Ready_to_move,Resale,Builder_Floor,2778.0,2400000
203,450.0,1,1.0,Semi-Furnished,Okhla,East Delhi,"Batla House, Okhla",1.0,Ready_to_move,New_Property,Builder_Floor,25512.0,1700000
204,550.0,2,1.0,Semi-Furnished,Okhla,East Delhi,"Batla House, Okhla",2.0,Ready_to_move,Resale,Apartment,2778.0,1600000
205,1600.0,3,2.0,Semi-Furnished,Dilshad Garden,East Delhi,"DDA Flats Block A, Dilshad Garden",1.0,Ready_to_move,Resale,Apartment,10625.0,17000000
206,750.0,2,1.0,Semi-Furnished,Dilshad Garden,East Delhi,"DDA Pocket JK, Dilshad Garden",2.0,Ready_to_move,New_Property,Apartment,8640.0,6500000
207,400.0,1,1.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1.0,Ready_to_move,Resale,Apartment,10838.0,3500000
208,900.0,3,2.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",2.0,Ready_to_move,Resale,Apartment,7666.0,13500000
209,1800.0,3,3.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1.0,Ready_to_move,New_Property,Builder_Floor,8333.0,15000000
210,900.0,3,2.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1.0,Ready_to_move,Resale,Apartment,12000.0,4800000
211,800.0,2,2.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1.0,Ready_to_move,Resale,Apartment,9375.0,7500000
212,500.0,1,1.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1.0,Ready_to_move,Resale,Builder_Floor,5200.0,2600000
213,1000.0,2,2.0,Semi-Furnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1.0,Ready_to_move,Resale,Apartment,6700.0,6700000
214,800.0,3,2.0,Semi-Furnished,Dilshad Garden,East Delhi,Dilshad Garden,1.0,Ready_to_move,Resale,Apartment,9200.0,9030000
215,1350.0,3,3.0,Semi-Furnished,Vasundhara,East Delhi,"Gobind Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,10000.0,11000000
216,945.0,2,2.0,Semi-Furnished,Okhla,East Delhi,"Godrej South Estate, Okhla Phase 1",1.0,Almost_ready,New_Property,Apartment,30000.0,24900000
217,270.0,1,1.0,Semi-Furnished,Laxmi Nagar,East Delhi,"Guru Angad Nagar West, Laxmi Nagar",1.0,Ready_to_move,Resale,Builder_Floor,11111.0,2300000
218,1050.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,"Hindon Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,10000.0,10000000
219,800.0,3,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,"Lalita Park, Laxmi Nagar",1.0,Ready_to_move,Resale,Builder_Floor,32000.0,5400000
220,801.0,3,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,6000000
221,420.0,2,1.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,New_Property,Builder_Floor,4040.0,2600000
222,450.0,2,1.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,Resale,Builder_Floor,7778.0,3500000
223,900.0,3,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,Resale,Builder_Floor,7778.0,7000000
224,800.0,3,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,New_Property,Builder_Floor,7778.0,4500000
225,720.0,3,3.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,2.0,Ready_to_move,Resale,Builder_Floor,7778.0,5500000
226,450.0,2,1.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,2.0,Ready_to_move,New_Property,Builder_Floor,7778.0,2700000
227,500.0,2,1.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,Resale,Builder_Floor,32000.0,3700000
228,810.0,3,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,Resale,Builder_Floor,11111.0,9000000
229,900.0,3,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,Resale,Builder_Floor,11111.0,6000000
230,450.0,2,1.0,Semi-Furnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1.0,Ready_to_move,Resale,Builder_Floor,7778.0,3500000
231,450.0,2,2.0,Semi-Furnished,Laxmi Nagar,East Delhi,"Laxmi Nagar super area 450 sqft status Ready to Move floor 3 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property East Facing Property This Builder Floor Apartment at 3rd faces East & overlooks Main Road offering a beautiful view from the house. with airy interiors. The type of ownership is Freehold. The Builder Floor Apartment is newly constructed. Bank loans available from LIC Housing Finance, Kotak Mahindra Bank, Indiabulls. Flooring of type Marble covers maximum part of the house. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Sonia",1.0,Ready_to_move,New_Property,Builder_Floor,5666.0,2550000
232,1200.0,3,2.0,Semi-Furnished,Vasundhara,East Delhi,"Mahesh Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,9655.0,12500000
233,1350.0,3,3.0,Semi-Furnished,Vasundhara,East Delhi,"New Delhi Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,9655.0,12000000
234,1460.0,3,3.0,Semi-Furnished,Vasundhara,East Delhi,"Pawittra Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,9655.0,16500000
235,900.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,"Prayag Apartments, Vasundhara Enclave carpet area 900 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Garden/Park, Main Road society Prayag Apartments car parking 1 Open bathroom 2 balcony 2 ownership Freehold This is 2 BHK apartment , with 2 Bathroom and one parking.This is East facing Flat.Near Metro Station is Ashok Nagar read more Contact Owner View Phone No. Share Feedback Owner Sameer Kumar",1.0,Ready_to_move,Resale,Apartment,10838.0,8550000
236,1300.0,3,2.0,Semi-Furnished,Vasundhara,East Delhi,"Samrat Apartment, Vasundhara Enclave",2.0,Ready_to_move,Resale,Apartment,10838.0,11500000
237,1100.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,"Samrat Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,10838.0,9500000
238,1000.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,"Satyam Apartment, Vasundhara Enclave",1.0,Ready_to_move,Resale,Apartment,10838.0,7500000
239,2210.0,4,3.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1.0,Ready_to_move,Resale,Builder_Floor,6667.0,41000000
240,2500.0,4,4.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",2.0,Ready_to_move,Resale,Builder_Floor,30000.0,75000000
241,1500.0,3,2.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1.0,Ready_to_move,Resale,Apartment,19841.0,16000000
242,2907.0,4,4.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1.0,Ready_to_move,Resale,Apartment,10320.0,30000000
243,2210.0,4,3.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1.0,Ready_to_move,Resale,Builder_Floor,10320.0,41000000
244,1100.0,3,3.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",2.0,Ready_to_move,Resale,Apartment,2778.0,12500000
245,810.0,2,2.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1.0,Ready_to_move,Resale,Apartment,5556.0,14500000
246,3150.0,4,5.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",3.0,Ready_to_move,New_Property,Builder_Floor,5556.0,61500000
247,2000.0,4,4.0,Semi-Furnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1.0,Ready_to_move,Resale,Builder_Floor,5556.0,27500000
248,900.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,10838.0,8000000
249,1500.0,3,3.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,10838.0,12000000
250,1050.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,10838.0,9000000
251,975.0,3,2.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,10838.0,12000000
252,1100.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,114.0,Ready_to_move,Resale,Apartment,10838.0,10000000
253,1459.0,3,3.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,10838.0,14200000
254,1150.0,3,3.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,9655.0,12000000
255,780.0,2,2.0,Semi-Furnished,Vasundhara,East Delhi,Vasundhara Enclave,1.0,Ready_to_move,Resale,Apartment,9655.0,7500000
256,810.0,3,2.0,Semi-Furnished,Budh Vihar,North West Delhi,Budh Vihar,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,4500000
257,900.0,3,2.0,Semi-Furnished,Budh Vihar,North West Delhi,Budh Vihar,1.0,Ready_to_move,Resale,Builder_Floor,4444.0,4000000
258,75.0,2,2.0,Semi-Furnished,Budh Vihar,North West Delhi,Budh Vihar,1.0,Ready_to_move,Resale,Builder_Floor,40000.0,3000000
259,500.0,2,2.0,Semi-Furnished,Budh Vihar,North West Delhi,Budh Vihar Phase 1,1.0,Ready_to_move,Resale,Apartment,3300.0,1650000
260,270.0,2,1.0,Semi-Furnished,Budh Vihar,North West Delhi,Budh Vihar Phase 1,1.0,Ready_to_move,Resale,Apartment,5185.0,1400000
261,500.0,2,1.0,Semi-Furnished,Budh Vihar,North West Delhi,Budh Vihar Phase 1,1.0,Ready_to_move,Resale,Builder_Floor,4000.0,2000000
262,900.0,2,2.0,Semi-Furnished,Narela,North West Delhi,"DDA Flats Pocket 1 Sector A9, Narela",2.0,Ready_to_move,Resale,Apartment,4222.0,3800000
263,210.0,1,1.0,Semi-Furnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,New_Property,Apartment,5128.0,2000000
264,350.0,1,1.0,Semi-Furnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,Resale,Builder_Floor,5143.0,1800000
265,50.0,1,1.0,Semi-Furnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1.0,Ready_to_move,New_Property,Apartment,5051.0,3500000
266,650.0,2,2.0,Semi-Furnished,Rohini,North West Delhi,"Delhi Homes, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,6154.0,4000000
267,750.0,2,2.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,6667.0,5000000
268,750.0,2,2.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,6667.0,5000000
269,720.0,2,2.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,6528.0,4700000
270,800.0,2,2.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,6875.0,5500000
271,350.0,1,1.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,5714.0,2000000
272,980.0,3,2.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,7449.0,7300000
273,1600.0,4,3.0,Semi-Furnished,Rohini,North West Delhi,"J R Designers Floors, Rohini Sector 24",1.0,Ready_to_move,New_Property,Apartment,8125.0,13000000
